3201.13	54.2774
3200.03	49.7543
3198.92	79.1417
3197.82	74.6072
3196.71	61.0323
3195.6	63.2824
3194.5	81.3499
3193.39	81.3366
3192.29	63.2515
3191.18	81.3101
3190.07	70.0056
3188.96	63.2206
3187.86	76.7553
3186.75	83.5143
3185.64	67.7032
3184.53	81.2306
3183.43	87.9855
3182.32	54.1361
3181.21	83.4462
3180.1	90.1974
3178.99	63.1279
3177.88	67.626
3176.77	74.3765
3175.66	65.3505
3174.55	58.5806
3173.44	81.0983
3172.33	67.5709
3171.22	92.3318
3170.11	63.0456
3169	63.0353
3167.89	83.2831
3166.78	60.7642
3165.67	65.2546
3164.56	69.7436
3163.45	65.2333
3162.34	62.9736
3161.22	60.7147
3160.11	69.6981
3159	78.6785
3157.89	65.1801
3156.78	53.9334
3155.66	65.1589
3154.55	60.6552
3153.44	60.6453
3152.32	65.127
3151.21	80.8341
3150.1	71.8408
3148.98	85.297
3147.87	67.3287
3146.76	83.0252
3145.64	56.0889
3144.53	74.0253
3143.41	51.585
3142.3	76.2436
3141.18	67.2628
3140.07	60.5266
3138.95	51.5513
3137.84	53.7839
3136.72	62.7376
3135.6	91.8507
3134.49	60.4772
3133.37	76.144
3132.25	44.7833
3131.14	69.4027
3130.02	64.9145
3128.9	82.8084
3127.79	58.1802
3126.67	69.3574
3125.55	67.1091
3124.43	80.5177
3123.32	55.9059
3122.2	69.312
3121.08	40.2391
3119.96	71.5245
3118.84	64.8085
3117.72	69.2667
3116.6	82.6596
3115.49	87.1135
3114.37	66.9994
3113.25	71.4543
3112.13	64.7449
3111.01	69.1987
3109.89	69.1874
3108.77	58.0187
3107.65	66.9336
3106.53	69.1534
3105.4	69.1421
3104.28	73.5909
3103.16	89.1865
3102.04	60.191
3100.92	66.8679
3099.8	57.9427
3098.68	55.705
3097.55	73.5186
3096.43	89.0989
3095.31	66.8132
3094.19	69.029
3093.06	62.3386
3091.94	60.1024
3090.82	80.1234
3089.69	57.8574
3088.57	66.7476
3087.45	71.1858
3086.32	48.9322
3085.2	57.8195
3084.07	77.8212
3082.95	62.2467
3081.82	57.7911
3080.7	66.6711
3079.57	55.5501
3078.45	53.3194
3077.32	68.8596
3076.2	62.1856
3075.07	68.837
3073.95	64.3854
3072.82	55.4955
3071.69	68.8032
3070.57	82.1064
3069.44	68.7806
3068.31	68.7693
3067.19	88.7201
3066.06	66.5291
3064.93	64.301
3063.8	59.8566
3062.67	50.9806
3061.55	64.2693
3060.42	55.3955
3059.29	77.541
3058.16	77.5283
3057.03	66.4419
3055.9	73.0741
3054.77	77.4901
3053.64	64.1955
3052.52	81.8912
3051.39	66.3874
3050.26	59.7388
3049.13	68.5778
3048	66.3547
3046.86	72.9782
3045.73	68.544
3044.6	70.7435
3043.47	68.5215
3042.34	50.8302
3041.21	75.128
3040.08	81.7435
3038.95	24.2981
3037.81	79.5081
3036.68	88.3278
3035.55	57.4036
3034.42	59.6017
3033.28	61.799
3032.15	61.7888
3031.02	59.5723
3029.89	79.4167
3028.75	59.5527
3027.62	74.98
3026.48	61.7381
3025.35	97.001
3024.22	66.1262
3023.08	57.3
3021.95	63.901
3020.81	79.3123
3019.68	57.2717
3018.54	46.2503
3017.41	83.6773
3016.27	63.8485
3015.14	72.6432
3014	77.0332
3012.86	70.4187
3011.73	79.2081
3010.59	79.195
3009.45	79.182
3008.32	72.5716
3007.18	90.1498
3006.04	61.5556
3004.91	85.7241
3003.77	63.7331
3002.63	79.1039
3001.49	57.1212
3000.36	87.8643
2999.22	70.2799
2998.08	68.0724
2996.94	103.19
2995.8	68.05
2994.66	74.6232
2993.52	61.4443
2992.38	72.4046
2991.24	59.2303
2990.1	74.5741
2988.96	54.8248
2987.82	72.3569
2986.68	65.7682
2985.54	83.2926
2984.4	70.1296
2983.26	74.5004
2982.12	72.2973
2980.98	78.8568
2979.84	70.0834
2978.7	94.1591
2977.55	70.0603
2976.41	74.4268
2975.27	76.6032
2974.13	76.5906
2972.98	78.7659
2971.84	67.815
2970.7	72.1783
2969.55	83.1007
2968.41	78.714
2967.27	69.9565
2966.12	54.6445
2964.98	67.748
2963.84	58.9966
2962.69	85.2032
2961.55	50.2398
2960.4	72.0713
2959.26	65.5085
2958.11	76.414
2956.97	72.0356
2955.82	74.2063
2954.68	58.9188
2953.53	80.7272
2952.38	58.8994
2951.24	63.2518
2950.09	65.4221
2948.95	74.1329
2947.8	65.4005
2946.65	76.288
2945.5	63.1997
2944.36	52.2945
2943.21	78.4289
2942.06	74.0595
2940.91	67.5137
2939.77	71.8575
2938.62	67.4914
2937.47	71.8338
2936.32	97.939
2935.17	69.634
2934.02	60.9197
2932.87	69.611
2931.72	76.1245
2930.57	67.4134
2929.42	69.5765
2928.27	78.2607
2927.12	65.2065
2925.97	80.408
2924.82	82.5676
2923.67	49.9668
2922.52	62.9913
2921.37	76.0114
2920.22	69.4846
2919.07	117.236
2917.92	71.6324
2916.76	78.1315
2915.61	75.9486
2914.46	91.1233
2913.31	67.2465
2912.15	71.5732
2911	75.8984
2909.85	67.2132
2908.7	86.7123
2907.54	84.5305
2906.39	75.8482
2905.23	67.1687
2904.08	73.6567
2902.93	77.9766
2901.77	84.4607
2900.62	58.4631
2899.46	90.9276
2898.31	93.0771
2897.15	67.091
2896	93.0463
2894.84	77.8863
2893.69	73.5471
2892.53	82.1862
2891.37	77.8477
2890.22	73.5106
2889.06	73.4985
2887.9	92.9386
2886.75	73.4741
2885.59	77.7833
2884.43	41.0455
2883.28	77.7575
2882.12	69.1064
2880.96	71.2541
2879.8	86.3543
2878.64	66.9135
2877.49	92.8002
2876.33	75.5225
2875.17	69.0377
2874.01	75.4975
2872.85	88.4253
2871.69	97.036
2870.53	84.084
2869.37	81.9144
2868.21	66.8138
2867.05	75.4225
2865.89	75.41
2864.73	94.7854
2863.57	79.6927
2862.41	88.2935
2861.25	64.5943
2860.09	81.8059
2858.92	73.1826
2857.76	68.8663
2856.6	98.9789
2855.44	79.6003
2854.28	79.5871
2853.11	92.4777
2851.95	77.4104
2850.79	83.8473
2849.63	83.8334
2848.46	73.0734
2847.3	88.1034
2846.14	98.8313
2844.97	85.926
2843.81	100.946
2842.64	81.6026
2841.48	66.5595
2840.31	100.896
2839.15	90.1475
2837.99	75.1104
2836.82	83.6806
2835.65	79.3761
2834.49	94.3775
2833.32	87.9281
2832.16	120.077
2830.99	77.1795
2829.83	75.0232
2828.66	79.297
2827.49	100.712
2826.33	72.8434
2825.16	74.9734
2823.99	100.662
2822.82	81.3726
2821.66	70.654
2820.49	94.1896
2819.32	107.016
2818.15	85.5985
2816.98	96.2823
2815.81	98.4056
2814.65	91.9725
2813.48	100.511
2812.31	106.909
2811.14	98.3402
2809.97	98.3238
2808.8	106.856
2807.63	102.565
2806.46	87.5928
2805.29	104.667
2804.12	160.177
2802.95	113.173
2801.78	93.9395
2800.6	111.001
2799.43	113.117
2798.26	119.5
2797.09	125.881
2795.92	110.927
2794.75	108.776
2793.57	121.553
2792.4	123.665
2791.23	127.908
2790.06	117.229
2788.88	98.0299
2787.71	119.321
2786.54	140.605
2785.36	110.761
2784.19	144.817
2783.01	142.664
2781.84	127.738
2780.66	138.359
2779.49	151.106
2778.32	153.208
2777.14	127.652
2775.97	157.412
2774.79	161.639
2773.61	144.601
2772.44	159.459
2771.26	129.672
2770.09	176.41
2768.91	167.88
2767.73	167.852
2766.56	193.316
2765.38	193.284
2764.2	167.768
2763.02	182.603
2761.85	214.417
2760.67	208.013
2759.49	218.59
2758.31	231.285
2757.13	214.274
2755.96	254.541
2754.78	233.29
2753.6	252.335
2752.42	281.975
2751.24	307.365
2750.06	328.508
2748.88	353.881
2747.7	366.535
2746.52	400.367
2745.34	444.778
2744.16	472.233
2742.98	438.278
2741.8	524.999
2740.62	567.243
2739.43	584.078
2738.25	583.981
2737.07	674.851
2735.89	662.047
2734.71	649.248
2733.52	731.603
2732.34	735.709
2731.16	763.065
2729.98	877.062
2728.79	876.915
2727.61	887.332
2726.43	933.656
2725.24	933.5
2724.06	1053.71
2722.88	1026.08
2721.69	1104.02
2720.51	1112.28
2719.32	1169.07
2718.14	1177.31
2716.95	1236.18
2715.77	1282.38
2714.58	1288.49
2713.39	1252.43
2712.21	1266.98
2711.02	1300.49
2709.84	1256.02
2708.65	1260.02
2707.46	1264.02
2706.28	1289.09
2705.09	1333.1
2703.9	1288.66
2702.71	1290.55
2701.53	1307.17
2700.34	1288.01
2699.15	1262.55
2697.96	1251.82
2696.77	1234.78
2695.59	1242.98
2694.4	1156.56
2693.21	1215.24
2692.02	1149.87
2690.83	1137.06
2689.64	1168.4
2688.45	1147.19
2687.26	1134.39
2686.07	1090.1
2684.88	1071.01
2683.69	1039.34
2682.5	1087.45
2681.31	984.417
2680.11	1005.24
2678.92	933.729
2677.73	977.629
2676.54	893.563
2675.35	870.344
2674.16	809.389
2672.96	823.93
2671.77	800.734
2670.58	781.738
2669.38	752.27
2668.19	689.291
2667	676.607
2665.8	657.644
2664.61	607.277
2663.42	577.863
2662.22	575.673
2661.03	583.948
2659.83	562.924
2658.64	539.814
2657.44	491.609
2656.25	485.252
2655.05	451.711
2653.86	447.453
2652.66	416.02
2651.46	436.852
2650.27	361.544
2649.07	382.379
2647.88	365.601
2646.68	371.807
2645.48	357.125
2644.28	327.832
2643.09	313.163
2641.89	302.673
2640.69	292.187
2639.49	285.878
2638.29	283.744
2637.1	262.836
2635.9	241.936
2634.7	254.407
2633.5	231.43
2632.3	248.068
2631.1	239.689
2629.9	220.894
2628.7	229.191
2627.5	191.655
2626.3	158.297
2625.1	206.168
2623.9	195.723
2622.7	191.526
2621.5	181.087
2620.3	197.705
2619.1	166.461
2617.89	164.352
2616.69	164.325
2615.49	162.217
2614.29	166.349
2613.08	149.689
2611.88	157.978
2610.68	155.873
2609.48	132.99
2608.27	137.123
2607.07	139.177
2605.87	162
2604.66	149.513
2603.46	122.497
2602.25	137.007
2601.05	116.229
2599.84	136.961
2598.64	132.789
2597.43	122.394
2596.23	124.448
2595.02	114.058
2593.82	116.112
2592.61	116.093
2591.41	109.855
2590.2	91.1849
2588.99	60.0891
2587.79	118.086
2586.58	128.423
2585.37	120.118
2584.16	147.016
2582.96	91.093
2581.75	101.427
2580.54	103.48
2579.33	128.294
2578.12	97.2384
2576.92	99.2906
2575.71	76.5236
2574.5	101.325
2573.29	105.443
2572.08	86.8208
2570.87	95.0735
2569.66	97.124
2568.45	49.5869
2567.24	92.9597
2566.03	101.206
2564.82	76.4078
2563.61	94.9775
2562.4	99.0903
2561.19	146.546
2559.97	96.9932
2558.76	101.104
2557.55	51.5748
2556.34	86.631
2555.13	90.741
2553.91	103.097
2552.7	68.0329
2551.49	92.7564
2550.28	88.619
2549.06	82.4224
2547.85	74.1677
2546.64	86.5144
2545.42	74.1427
2544.21	82.3669
2542.99	84.4118
2541.78	82.3391
2540.56	88.4996
2539.35	76.138
2538.13	94.6421
2536.92	76.1123
2535.7	78.1562
2534.49	82.2559
2533.27	80.1859
2532.06	88.3952
2530.84	80.1589
2529.62	96.5855
2528.41	108.897
2527.19	63.6838
2525.97	88.3207
2524.75	80.0913
2523.54	90.3442
2522.32	96.4878
2521.1	82.1034
2519.88	88.2463
2518.66	77.9719
2517.45	92.3196
2516.23	86.1504
2515.01	88.1867
2513.79	75.8688
2512.57	147.612
2511.35	102.491
2510.13	110.671
2508.91	92.2106
2507.69	79.9023
2506.47	94.2279
2505.25	100.356
2504.03	106.482
2502.81	92.1327
2501.59	100.305
2500.36	112.569
2499.14	85.947
2497.92	87.9785
2496.7	90.0093
2495.48	100.221
2494.25	92.0239
2493.03	96.0976
2491.81	87.9042
2490.58	104.241
2489.36	112.398
2488.14	118.508
2486.91	77.6303
2485.69	112.341
2484.47	79.6463
2483.24	116.386
2482.02	91.8685
2480.79	120.429
2479.57	106.123
2478.34	116.308
2477.12	112.208
2475.89	118.308
2474.67	108.091
2473.44	112.151
2472.21	112.132
2470.99	128.42
2469.76	128.399
2468.53	114.113
2467.31	120.206
2466.08	160.926
2464.85	132.385
2463.62	150.69
2462.4	136.412
2461.17	134.353
2459.94	142.472
2458.71	152.623
2457.48	156.666
2456.25	162.743
2455.02	148.477
2453.79	166.755
2452.56	152.494
2451.34	132.139
2450.11	144.312
2448.87	132.094
2447.64	148.327
2446.41	168.617
2445.18	152.339
2443.95	144.19
2442.72	140.104
2441.49	172.563
2440.26	131.937
2439.03	133.945
2437.79	121.747
2436.56	113.611
2435.33	111.564
2434.1	117.629
2432.86	117.609
2431.63	113.534
2430.4	66.8929
2429.16	99.309
2427.93	77.0021
2426.7	99.2753
2425.46	85.0787
2424.23	85.0643
2422.99	54.6749
2421.76	78.9615
2420.52	85.021
2419.29	87.0305
2418.05	87.0158
2416.82	72.8381
2415.58	66.7569
2414.34	66.7456
2413.11	82.9123
2411.87	70.7667
2410.64	72.7763
2409.4	62.6578
2408.16	62.6472
2406.92	44.4518
2405.69	62.626
2404.45	56.5558
2403.21	98.9558
2401.97	46.4408
2400.73	62.5834
2399.5	58.5359
2398.26	68.6166
2397.02	78.6939
2395.78	68.5933
2394.54	70.5988
2393.3	58.4862
2392.06	48.3941
2390.82	50.402
2389.58	60.4721
2388.34	14.1078
2387.1	78.5871
2385.86	68.5002
2384.62	8.05747
2383.38	70.4909
2382.13	56.3831
2380.89	122.814
2379.65	72.468
2378.41	50.3164
2377.17	62.3818
2375.92	28.1676
2374.68	74.4303
2373.44	106.598
2372.19	58.3175
2370.95	54.2863
2369.71	34.1745
2368.46	86.4266
2367.22	54.2587
2365.98	54.2494
2364.73	66.2936
2363.49	54.231
2362.24	56.23
2361	38.1496
2359.75	50.1882
2358.51	62.2228
2357.26	44.1506
2356.01	54.1756
2354.77	36.1109
2353.52	56.163
2352.27	56.1535
2351.03	34.0874
2349.78	54.1296
2348.53	42.0936
2347.29	50.1029
2346.04	54.1019
2344.79	50.0858
2343.54	84.1299
2342.29	40.055
2341.05	30.0362
2339.8	42.0435
2338.55	70.0605
2337.3	62.043
2336.05	58.0304
2334.8	50.0176
2333.55	44.008
2332.3	66.0008
2331.05	21.9965
2329.8	55.9816
2328.55	55.9721
2327.3	63.9572
2326.05	57.9513
2324.8	49.9495
2323.54	45.9457
2322.29	57.9217
2321.04	45.9301
2319.79	49.9155
2318.54	57.8921
2317.28	63.87
2316.03	65.8547
2314.78	37.9099
2313.53	55.8577
2312.27	49.8644
2311.02	63.8156
2309.76	55.8291
2308.51	55.8196
2307.26	49.8304
2306	63.772
2304.75	57.7836
2303.49	55.7815
2302.24	65.7313
2300.98	57.754
2299.73	53.7618
2298.47	61.716
2297.21	45.7814
2295.96	41.7933
2294.7	55.7149
2293.45	47.7475
2292.19	57.685
2290.93	33.8096
2289.67	53.6884
2288.42	55.6674
2287.16	55.6579
2285.9	59.6232
2284.64	71.5357
2283.38	57.6161
2282.13	57.6063
2280.87	45.6799
2279.61	57.5866
2278.35	39.7081
2277.09	47.6416
2275.83	65.496
2274.57	69.4536
2273.31	53.5693
2272.05	53.5602
2270.79	65.4512
2269.53	49.5758
2268.27	51.55
2267.01	55.5059
2265.75	65.4065
2264.48	61.432
2263.22	57.4588
2261.96	55.468
2260.7	61.4005
2259.44	55.449
2258.17	57.4195
2256.91	63.3486
2255.65	63.3378
2254.38	61.348
2253.12	43.5298
2251.86	65.2836
2250.59	51.4267
2249.33	47.4627
2248.06	81.0683
2246.8	59.3081
2245.53	47.4384
2244.27	41.5015
2243	69.1573
2241.74	59.2675
2240.47	51.3564
2239.21	41.473
2237.94	45.4151
2236.67	67.1239
2235.41	61.1907
2234.14	49.3389
2232.87	51.3036
2231.61	59.1864
2230.34	61.1488
2229.07	67.0549
2227.8	45.3529
2226.54	61.1174
2225.27	65.0493
2224	41.3879
2222.73	55.1744
2221.46	57.1351
